start_page,user,ts,depth,duration,transmit,type
961526933,36131582,2005-01-20 15:51:21.678116,23,7162,735667230,2
126013468,45638416,2012-08-03 00:36:37.499257,40,4661,407374607,1
332376468,25028648,2009-04-25 12:51:21.932493,21,6796,750350816,1
101856302,99690,2011-10-24 10:14:07.698257,42,5264,630769533,1
297207985,46646747,2007-07-14 01:30:50.830878,20,7365,133070880,3
132068105,20191479,2013-06-04 18:03:12.098153,7,9040,682476427,2
437698956,77194780,2009-03-29 13:34:31.317295,42,8590,893554453,3
179433579,762819,2008-10-18 12:53:36.064172,42,3682,490807276,1
410373227,87723043,2006-08-02 14:08:55.146084,19,8526,968029344,2
178650101,92171746,2015-01-25 10:34:28.753054,45,5940,299028005,4
42974535,23392770,2007-06-21 16:17:03.391585,21,8304,174727476,2
963152766,75620950,2007-01-20 00:45:38.617159,6,2556,778773954,4
916789161,40150336,2005-02-03 21:21:44.924830,20,8718,77144332,3
712879655,6860847,2012-02-11 01:05:31.183599,22,9466,13822491,3
53536146,44110394,2012-07-15 04:58:14.931214,23,3440,604409244,2
470791936,68186392,2009-03-14 06:17:06.540495,28,5451,379013528,4
422926536,97575211,2013-08-18 16:11:18.099220,5,4550,945937463,2
834046458,59259126,2005-04-04 11:53:56.667660,39,9830,358833133,2
540805561,49361391,2007-12-04 07:24:07.524023,46,4802,963518329,4
524438081,37553547,2010-03-04 16:03:08.713023,49,5084,468181595,3
195803890,73520735,2013-11-24 18:54:10.804457,29,8047,801122401,3
732474909,97920310,2007-04-25 23:29:28.975183,48,7512,557290806,4
490946910,5876030,2005-08-15 21:50:02.254571,32,8786,853932509,4
271142474,55484708,2007-04-29 23:58:40.549798,37,642,815154551,4
384719075,23723627,2009-08-03 16:08:12.647483,13,3777,803054505,2
411239185,18618513,2012-09-10 02:19:09.200551,36,7198,929367197,3
546663100,16109083,2013-04-11 18:21:16.965156,9,1446,656268695,3
966870566,93642353,2010-09-12 15:12:03.592836,26,1995,839481937,3
693507698,22368896,2013-05-30 11:46:05.990100,5,5138,348412901,4
56411542,76013845,2007-07-28 05:38:04.163069,43,3166,937422165,1
321605742,21808514,2005-05-10 00:14:06.607196,1,8734,735318519,1
898442670,88368653,2011-02-26 15:13:32.697506,30,1154,479668465,4
398466808,98969354,2008-07-07 02:01:08.187864,7,8171,278620471,2
390403650,71091724,2010-11-15 00:41:04.165054,6,8179,844503447,2
790696611,62690774,2014-08-25 22:40:30.776587,1,7105,57007725,4
225267944,53538016,2014-09-13 09:17:05.143774,30,3809,483182680,1
880409220,61935127,2006-07-19 01:41:26.415795,8,1929,669550816,2
898965300,27635515,2012-09-15 06:38:18.564790,29,6556,459469917,4
258769028,96180896,2008-03-27 16:14:00.894964,46,6225,992026533,3
638574834,68739532,2010-04-30 14:43:49.641639,29,3103,272295845,3
586029592,81231781,2008-12-26 11:33:00.003707,19,9191,528347620,1
5012142,63711575,2007-12-03 12:58:39.622181,10,1834,956100748,3
46508692,67788010,2009-10-25 02:38:10.582194,17,5705,317624973,2
122725992,72121320,2006-01-17 07:31:45.415397,24,5891,841859493,4
389678820,60456905,2010-06-28 10:06:35.533373,6,9668,433829970,1
542269702,56372561,2008-09-01 14:54:47.251009,46,3434,124091981,4
178791850,75027779,2008-04-13 11:36:25.993928,29,3596,992638550,4
56544587,34750554,2007-02-03 15:27:14.317757,38,5990,752047525,3
135562502,43898948,2013-10-27 07:22:01.759112,7,214,113188587,3
487852399,45368940,2008-06-06 02:47:21.077997,12,7129,170486186,1
582026694,41630155,2011-09-10 17:35:46.527404,47,6527,779255705,4
994110738,15221612,2007-04-16 16:58:38.222097,43,8908,351245858,1
771974584,60593547,2007-02-09 03:17:59.498472,7,899,260373088,2
881658058,582969,2014-04-09 08:30:40.453049,7,8138,162431337,3
812691876,22388825,2012-01-26 22:45:09.156088,1,4730,184757284,1
449503260,42849764,2010-12-12 16:01:29.928414,4,5521,238843235,3
56351012,32719133,2006-01-18 19:11:29.739809,9,1467,489605546,3
943925359,46713619,2015-05-08 16:15:00.216525,46,5592,15287482,4
624718497,9611426,2010-09-25 06:42:22.862138,4,5101,114005997,4
758198624,42545042,2015-07-12 18:07:34.319060,4,5672,609238442,4
805407688,22264763,2015-01-08 16:19:17.824138,37,7900,305679813,1
995524162,49153129,2005-02-18 23:44:18.021568,5,693,63315610,2
990292981,82235336,2011-01-16 00:09:31.957038,43,4459,588004709,3
320563096,36051665,2005-06-16 00:02:44.268949,39,3245,644673101,1
206461336,77854663,2009-10-13 02:04:05.830956,11,4420,794451691,1
794686161,22283134,2006-11-24 21:40:30.295992,21,310,368304013,3
512855933,80338990,2005-05-15 10:01:49.978319,12,5793,47113749,1
76361660,93656986,2013-12-29 17:19:44.359758,15,2614,28979941,4
797873926,65456754,2012-10-13 22:19:26.388700,19,7752,678963012,2
108827788,14562880,2006-08-26 19:05:47.600310,11,3712,913895750,1
373553319,44859947,2005-01-21 00:46:57.144280,36,8545,565392800,1
342978369,46489572,2007-04-08 19:24:54.745874,10,5368,317091570,1
980631109,60930022,2013-08-07 16:54:42.472172,14,2759,779310269,2
588235173,65254585,2006-10-15 21:51:22.991307,16,5282,654867973,3
893636637,46628232,2010-09-11 04:00:09.825930,14,316,783639274,1
604309197,96541390,2005-11-04 15:15:39.284521,38,4566,61587643,4
282754079,48736598,2005-10-07 16:20:15.154310,23,7706,265787183,1
880256890,8309769,2010-10-23 08:53:12.925958,15,8532,503316750,4
386693886,52125432,2009-05-15 07:18:16.767864,17,4584,357571437,3
860872110,12702400,2013-10-12 10:02:13.291206,39,3690,266036546,1
902125157,23947396,2005-06-19 00:25:08.794723,8,3098,953676056,2
171184239,20079783,2011-11-22 15:06:40.686520,16,4974,718182364,2
118626513,81622862,2005-11-11 06:47:53.267071,43,3480,737508229,1
635641301,29296771,2006-08-27 19:38:23.719026,4,4737,218773146,4
749530406,6352907,2011-08-03 13:46:36.924622,6,2885,238646292,1
621794238,98456124,2008-07-09 12:16:11.647843,36,2505,746587640,4
823740902,45363567,2007-05-12 19:14:27.617239,4,9687,429775260,2
743799579,49335440,2015-09-08 00:52:32.342189,41,1864,890697703,4
110122806,87935525,2008-03-10 01:33:21.926786,38,3146,47983571,4
484075807,49792957,2013-09-30 23:13:30.915627,44,3920,837049126,1
316841920,5028845,2011-06-13 19:05:32.041816,12,9647,431515539,4
764437115,57533953,2007-02-16 08:45:10.436710,43,5753,18491280,3
260273758,68096884,2012-08-25 16:50:28.631236,21,9201,846611645,2
59165732,10246668,2005-11-26 16:48:22.518131,22,1020,500678602,3
538254646,94048600,2006-02-22 08:53:05.438766,12,2848,717945079,2
657960976,61299274,2014-11-22 23:54:18.036677,47,7754,559201440,4
894271152,6613910,2013-10-28 12:33:08.018193,40,5542,210377298,2
332959037,38079460,2010-07-08 11:22:04.171182,21,4794,137778486,4
264047108,16866216,2005-12-21 16:53:54.584408,37,3350,411328813,1
543160754,52824599,2014-11-07 20:26:13.389495,25,2364,578679356,2
44015090,71349404,2012-08-06 03:39:23.679927,49,1627,522200815,2
417919902,27819249,2013-11-24 15:37:32.374352,23,6933,730493133,1
912390020,84859551,2005-08-25 05:10:05.948744,27,6342,603623486,1
26350207,33072830,2011-11-04 18:42:47.287428,4,4395,633247097,2
451349311,11625291,2013-10-02 21:13:49.921971,39,1634,117926733,2
368216268,30407046,2009-10-14 09:48:22.270928,6,268,25013196,1
353940558,74714591,2009-09-28 22:20:15.711952,36,8448,453341761,3
148713855,34056100,2010-07-29 04:23:18.620634,14,9076,718164154,1
903414828,66097229,2005-04-25 19:55:51.698355,13,306,746452722,2
564064644,69759641,2010-01-21 20:22:54.551618,30,9676,428507572,4
679084727,69105011,2008-08-15 04:24:40.275934,8,7057,258689239,3
595886184,42009559,2009-01-17 10:46:16.327860,10,1468,390359573,1
810966003,1541534,2012-04-02 04:35:39.329252,33,3049,721071507,1
481342836,27630175,2005-04-27 01:29:56.073518,10,7721,27053470,2
304262639,76286767,2013-11-03 15:53:16.639598,5,1962,284756243,3
934427383,58808868,2010-03-22 12:20:18.069490,4,7832,111338288,2
744549242,35486816,2015-11-07 11:08:04.487612,28,6918,544946324,2
455653772,92636279,2011-10-04 12:27:43.789870,10,8690,820867400,4
838364052,37477354,2008-07-20 04:07:01.112068,31,8822,916222088,2
103037857,73903959,2013-04-13 01:38:14.573767,11,6250,10647857,3
166378970,87860587,2011-10-23 10:42:43.695515,32,2085,55689501,3
695135170,64704628,2005-03-04 00:23:04.866013,47,6925,175679940,4
557682402,99800578,2015-02-15 02:31:21.779453,23,8785,422309962,2
883407503,4758304,2014-03-11 00:30:09.630032,48,1418,425805311,3
107390934,84932824,2006-09-11 15:39:19.036964,34,4052,569120766,1
56557969,85477260,2012-09-03 16:05:56.746066,23,7605,242630420,1
149239901,30656968,2009-10-25 04:13:00.355604,7,4395,992259360,2
197136634,22098396,2005-09-17 03:02:48.125388,2,5857,694394614,3
520265397,86595119,2005-09-13 13:30:06.743393,40,8988,830011751,1
113524034,45106994,2007-01-15 11:40:33.608901,4,915,906919749,3
138327519,14499973,2008-09-22 05:24:33.604270,7,1546,165718394,3
636760794,38544952,2008-05-03 19:42:24.767093,10,7930,363628237,3
279423562,57724797,2011-02-23 13:22:06.888287,3,3604,574841480,4
505127266,67463642,2009-05-23 16:18:09.286945,17,2714,325275323,1
135672979,13378374,2013-07-01 19:24:32.596370,12,2078,497288906,4
726614316,27113267,2007-04-06 17:35:50.201112,23,2508,74516408,2
159040801,9161271,2007-04-26 13:24:09.730511,21,5467,246996979,2
978592733,35387863,2005-09-23 11:12:57.622814,13,6643,305037787,1
758802304,98419210,2007-01-05 01:16:26.032838,44,7145,819954776,4
244126188,23734295,2009-04-08 09:42:33.553373,20,7177,974326431,2
874501279,79360264,2015-03-26 05:58:36.338525,38,4597,836490141,3
234322208,31950467,2015-01-17 00:48:19.699071,13,4533,382861530,3
516434516,75716661,2005-09-08 07:51:51.878492,31,2129,956170984,3
931409454,62553999,2006-05-18 01:43:00.468821,36,8078,536371647,4
396478077,41699676,2011-07-29 08:08:50.971541,21,6745,792583316,3
566701754,68373876,2013-01-27 13:21:18.156144,13,1128,476677983,2
661503732,87123687,2008-11-09 19:07:17.547910,31,9184,527003434,4
133112052,92522539,2006-04-08 10:21:05.909057,12,6828,60296307,1
843455224,29635468,2012-02-03 21:34:54.384611,15,2442,11673216,1
379892527,52197727,2010-11-27 01:17:30.075571,45,2672,522533237,4
865210679,29830050,2014-04-17 21:32:47.403237,10,3536,466765314,1
980957168,13074702,2012-04-03 09:18:47.788131,15,6252,264774374,2
131174288,36164684,2011-01-07 08:54:35.707616,3,3890,584312585,4
728449184,40961295,2005-12-20 15:47:35.639780,18,6629,254868725,3
854133683,10494424,2009-08-04 05:15:57.859826,19,4416,631194981,2
286241165,53277506,2007-05-10 20:42:53.766442,30,8359,251399483,2
977997187,71886816,2011-03-28 10:13:30.122624,45,8880,578610800,3
858523501,72725439,2005-02-28 07:34:04.934167,20,3850,901986042,4
102566693,57567465,2009-10-21 02:28:37.993715,39,3207,100964565,4
11945861,4014431,2015-10-10 22:27:42.937495,37,336,552731378,2
660811617,16231472,2008-02-27 06:05:13.985035,8,2032,863051201,4
798319874,14149413,2005-08-16 17:23:18.739425,15,6407,371307807,1
601257944,48714974,2015-11-08 16:47:29.510886,12,8886,410491845,1
909590623,87672564,2012-05-29 13:20:42.689762,17,4585,836017352,2
884766479,69882258,2011-11-01 03:57:07.252351,15,3945,58434514,4
385420394,37754389,2005-03-04 15:45:36.583664,20,2227,813321644,3
14983237,66416400,2013-11-11 16:48:34.360719,9,9237,889473727,2
342569046,37209110,2013-10-31 19:39:11.140979,3,9104,266354996,1
481050990,1481234,2005-02-16 07:44:51.534814,1,395,93724657,4
420219882,38141028,2009-10-21 13:06:06.082692,13,7665,983704889,4
14924400,33253236,2010-12-06 08:50:59.053098,46,9122,694509186,3
570939662,68034591,2006-09-17 15:32:15.567769,48,4365,771261612,1
117996016,54057082,2009-05-26 23:15:15.032353,28,3523,182191310,4
300522864,20657892,2012-09-21 10:25:45.082601,9,7266,972468119,1
221698304,70086360,2014-07-09 13:16:39.160330,4,1324,870427532,1
43307659,36755502,2005-08-15 20:12:55.821990,17,4781,869693969,2
101582877,16533010,2006-05-24 05:05:24.393424,48,7303,19919211,4
787350965,12369153,2015-11-09 03:09:21.888710,45,2873,176385355,1
979812680,14321803,2011-01-29 13:06:48.606537,19,7174,781938825,4
929868774,82251743,2011-04-24 17:46:20.633008,49,840,281803418,2
770858436,30869872,2007-09-18 02:53:01.113799,36,6294,703620808,2
710316864,62312890,2011-06-12 09:12:51.016977,37,9816,644707525,2
187712671,32596478,2009-01-19 21:51:47.222034,22,2285,821242619,1
139377311,44227984,2015-11-18 21:56:10.807324,36,8809,502437730,3
693222610,58854353,2014-03-19 05:57:55.759156,18,1051,320922687,3
913805386,61161932,2008-03-23 22:50:08.225620,3,6148,358965025,2
166011518,83622916,2007-06-20 09:55:42.909119,27,1999,142973180,3
606963789,14759098,2015-10-27 09:22:12.669301,35,3933,474441773,4
420631388,24239749,2007-09-04 11:14:00.724706,11,8983,900522696,2
965261280,96345107,2009-04-13 21:47:13.060873,48,4683,140878655,2
655243286,40298415,2005-01-17 18:54:52.415835,4,9010,574658789,1
889634549,10757460,2005-08-31 20:52:18.321557,24,6645,582023372,3
936743934,13922998,2007-01-01 23:49:10.111181,2,1672,823834516,2
228963345,6605974,2011-10-05 05:18:10.563064,39,3878,102908236,4
839913672,3685498,2008-10-29 01:04:12.468533,21,3938,471742482,3
180369384,57583985,2015-08-04 13:35:34.807247,10,9800,804426861,2
740504324,24538290,2009-05-01 16:49:31.257250,26,205,972043485,2
786556165,83695889,2005-10-22 15:29:05.082370,45,400,866906842,2
922392294,72479380,2008-07-22 22:15:47.341740,2,7590,792929125,3
287380184,61228954,2013-01-16 08:23:46.677744,25,665,283909690,2
144519630,34223458,2007-02-03 08:28:24.441608,14,1625,106091321,3
857610100,21624435,2015-02-07 03:47:30.636361,27,6407,165218796,4
437595699,34775786,2014-04-16 07:45:17.903229,43,2856,584319933,4
665106560,85312944,2007-01-17 02:00:46.310047,9,6029,796118941,4
251410204,64203068,2014-09-22 14:10:12.619000,1,7742,906129057,1
277372605,78015347,2007-03-21 07:58:56.023103,47,2985,202879421,3
167394709,20413133,2008-05-06 10:28:17.521074,39,9422,473368633,2
936800681,19587999,2007-08-29 18:40:26.254381,42,3233,57151029,1
904219308,22682974,2012-09-19 00:55:40.788404,4,7277,114054811,2
93314067,83376097,2012-04-21 01:33:48.420598,15,6977,258983743,4
798822409,98776805,2007-10-08 17:26:20.061196,43,8571,352661354,1
509196003,18398629,2013-04-09 03:06:14.118761,21,621,18152014,2
525589743,15696313,2011-06-27 08:54:06.234646,5,2780,20641797,4
304147861,12393193,2008-03-04 21:37:42.706046,22,4572,950113815,2
207435002,29928682,2009-05-21 02:03:36.109274,34,5659,513848839,1
203156488,79803784,2007-07-14 19:58:46.382635,37,6351,296420565,1
649055655,53080212,2010-04-19 15:54:49.558348,14,2522,484092015,3
575626965,98506203,2012-07-07 21:25:53.518667,5,8763,737460598,3
261749959,92519422,2013-12-05 21:40:43.268451,7,4248,974059564,2
226613482,17272234,2008-04-24 12:17:22.380282,47,4820,303940092,1
871981006,90697816,2006-07-02 14:21:59.270978,34,6471,194208939,2
303481181,2697999,2013-04-24 18:06:44.506778,5,3807,316102868,3
471998971,81934531,2007-08-21 13:02:56.332695,46,6586,730486472,2
170600653,42667201,2009-07-30 16:16:23.638288,21,2678,263851444,2
538321802,55549153,2006-03-20 13:27:47.384808,31,9767,370056868,2
566371052,37726341,2011-09-19 03:20:19.927600,27,6049,404002474,4
902104713,99073500,2010-08-17 15:49:29.727982,14,6717,4415636,1
668111285,98323283,2005-06-18 02:24:51.805420,11,7374,867767143,1
326464787,76618836,2006-03-04 09:34:46.012135,44,611,447081542,3
719734762,93026717,2007-07-17 06:54:08.543730,46,3728,84347992,1
781003510,86821094,2009-04-04 06:23:27.324674,41,1648,393822951,1
544087301,91662945,2011-03-19 20:16:10.397289,9,7975,173186503,2
347689231,73867611,2005-11-11 17:12:25.323352,37,4381,662464233,4
594690208,35991917,2011-01-05 18:38:20.363033,4,8221,168427277,1
874008369,24263284,2010-07-15 17:47:16.059588,31,1256,147511195,3
612793525,16868362,2005-06-30 07:07:47.407328,19,6027,256049586,4
451370842,32228298,2013-03-26 07:19:19.062067,14,9831,41249487,3
638800557,14677964,2014-03-07 00:09:17.667248,19,3645,814977314,2
126742774,37941347,2013-03-12 01:32:32.054755,37,612,978094350,3
297051666,71173034,2012-11-10 16:28:37.871020,22,6571,87791255,3
853943046,91677194,2015-11-15 11:42:30.818663,34,9002,629198425,3
795362234,50030966,2015-08-21 03:24:49.494147,29,4431,466914193,2
744723598,77731692,2010-10-13 23:10:43.667857,26,7709,195577751,3
162013095,67674358,2010-07-16 06:49:52.617987,49,7495,433233314,4
91207716,28254217,2014-12-09 17:31:50.382821,18,7450,544115479,1
705066974,60020589,2010-07-03 21:32:16.402418,7,1569,491196435,1
366951177,1856828,2011-09-15 03:43:25.817366,18,9753,835927067,4
665899987,90383604,2010-01-18 19:44:58.580866,44,3119,774242213,3
312065572,71026438,2007-11-15 06:17:17.020122,14,9486,908736534,4
716945301,45632873,2007-12-15 22:41:14.280067,40,924,281580197,2
431024790,31646953,2010-06-16 12:19:18.059586,47,621,325986070,1
855435035,53951361,2015-07-04 20:26:24.202332,7,6792,514359326,4
572777967,61496347,2011-03-21 19:57:06.392753,13,1935,430882435,2
402802615,81940257,2006-03-12 19:10:20.442886,19,856,643923414,1
904972086,68416278,2013-06-26 13:57:49.285286,6,6060,602059572,1
879189469,1259721,2005-02-12 11:22:24.197305,16,7579,73493888,1
348145232,29249822,2006-07-31 20:10:03.111224,5,8442,381210580,3
438947955,92709605,2010-11-04 14:40:49.680590,35,3387,435633908,1
891906310,84648577,2008-08-29 14:26:43.230897,32,8105,140505310,2
43573994,13202876,2012-12-02 05:27:26.409468,33,192,80977269,4
29590279,26218993,2011-03-26 16:37:22.748859,34,5919,454530949,2
163920989,64909845,2012-03-13 19:56:26.269200,6,395,688672018,2
13298269,57036943,2015-05-28 22:25:25.322585,36,2079,893905320,1
679421337,78010780,2015-06-21 10:51:28.906786,36,8984,885446728,4
333066989,4364999,2012-10-17 09:13:54.455785,20,5170,428222555,4
664772447,66576707,2008-02-17 05:10:44.171107,35,2046,510453032,2
630045747,96118489,2015-08-18 04:30:56.217466,46,6953,14970337,1
912992334,34614636,2011-12-24 12:31:08.416763,30,7144,625974419,2
358809291,62540343,2010-12-16 22:35:35.848202,25,5731,17188142,2
402929888,58291775,2010-04-02 17:49:20.483911,31,6270,509427032,1
333495600,39388671,2009-03-02 15:00:04.453467,28,1288,420791414,4
6422883,33923611,2007-08-27 03:33:05.982597,49,2754,601703313,3
183826059,29325110,2013-09-12 21:37:49.516985,45,2531,978966312,1
308748369,60116594,2005-05-09 18:12:50.262276,29,2606,698956339,3
114166248,80393127,2010-06-23 00:17:27.572896,32,2555,122052050,3
812287620,97858293,2007-05-13 15:21:43.678699,49,7513,219086444,4
403717044,66252375,2010-03-07 03:40:49.996806,33,1909,859800882,3
861191586,67204994,2015-07-08 18:15:10.268042,18,939,119711827,3
835376646,99165214,2008-12-17 08:29:35.140870,9,1038,839466618,3
456173783,35489094,2007-03-13 12:08:49.391439,34,8245,889046997,1
158421509,57406853,2012-09-01 19:28:49.365883,45,6630,984806468,1
799901798,66404954,2014-09-07 17:32:30.731964,26,4955,444314575,4
681233113,67433044,2007-11-09 19:18:08.578578,49,5714,739651878,3
813547414,61569911,2009-11-03 19:46:08.048951,26,1443,819150557,3
677336725,89295055,2006-02-23 04:02:07.044087,2,468,326381163,4
974043750,69493359,2007-10-23 00:25:29.019517,25,9107,163180785,2
981959155,57528589,2006-02-05 04:17:58.414414,2,8106,680700703,1
191917467,57167935,2012-07-25 17:56:20.341254,34,3281,728127671,3
905468405,29343868,2014-10-10 04:27:06.574504,19,5658,235535777,2
